"Förvärvsarbetande nattbefolkning 16- år by År, Delområde, Arbetsdelområde and Kön"

"År"	"Delområde"	"Arbetsdelområde"	"Kön"	Förvärvsarbetande nattbefolkning 16- år
"2009"	"Hörnefors"	"Centrala staden"	"Totalt"	305
"2009"	"Hörnefors"	"Västerslätt"	"Totalt"	93
"2009"	"Hörnefors"	"Ersboda/Ersmark"	"Totalt"	109
"2009"	"Hörnefors"	"Backen"	"Totalt"	113
"2009"	"Hörnefors"	"Umeå västra landsbygd"	"Totalt"	9
"2009"	"Hörnefors"	"Tavelsjö"	"Totalt"	3
"2009"	"Hörnefors"	"Teg"	"Totalt"	281
"2009"	"Hörnefors"	"Umeå södra landsbygd"	"Totalt"	14
"2009"	"Hörnefors"	"Östra stadsdelen"	"Totalt"	64
"2009"	"Hörnefors"	"Marieområdet"	"Totalt"	50
"2009"	"Hörnefors"	"Universitetsområdet"	"Totalt"	255
"2009"	"Hörnefors"	"Tomteboområdet"	"Totalt"	9
"2009"	"Hörnefors"	"Holmsund"	"Totalt"	45
"2009"	"Hörnefors"	"Hörnefors"	"Totalt"	430
"2009"	"Hörnefors"	"Sävar"	"Totalt"	21
"2009"	"Hörnefors"	"Holmön"	"Totalt"	1
"2009"	"Hörnefors"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Hörnefors"	"Uppgift saknas"	"Totalt"	0
"2009"	"Hörnefors"	"Ospecificerad arbetsplats"	"Totalt"	57
"2009"	"Hörnefors"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2009"	"Hörnefors"	"Växlande arbetskraft"	"Totalt"	10
"2009"	"Hörnefors"	"Totalt"	"Totalt"	1909
"2009"	"Hörnefors"	"I20-området"	"Totalt"	..
"2009"	"Sävar"	"Berghem"	"Totalt"	16
"2009"	"Sävar"	"Haga/Sandbacka"	"Totalt"	41
"2009"	"Sävar"	"Centrala staden"	"Totalt"	484
"2009"	"Sävar"	"Västerslätt"	"Totalt"	105
"2009"	"Sävar"	"Ersboda/Ersmark"	"Totalt"	253
"2009"	"Sävar"	"Backen"	"Totalt"	172
"2009"	"Sävar"	"Umeå västra landsbygd"	"Totalt"	19
"2009"	"Sävar"	"Tavelsjö"	"Totalt"	6
"2009"	"Sävar"	"Teg"	"Totalt"	252
"2009"	"Sävar"	"Umeå södra landsbygd"	"Totalt"	10
"2009"	"Sävar"	"Östra stadsdelen"	"Totalt"	102
"2009"	"Sävar"	"Marieområdet"	"Totalt"	129
"2009"	"Sävar"	"Universitetsområdet"	"Totalt"	460
"2009"	"Sävar"	"Tomteboområdet"	"Totalt"	22
"2009"	"Sävar"	"Holmsund"	"Totalt"	45
"2009"	"Sävar"	"Hörnefors"	"Totalt"	3
"2009"	"Sävar"	"Sävar"	"Totalt"	752
"2009"	"Sävar"	"Holmön"	"Totalt"	1
"2009"	"Sävar"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Sävar"	"Uppgift saknas"	"Totalt"	0
"2009"	"Sävar"	"Ospecificerad arbetsplats"	"Totalt"	81
"2009"	"Sävar"	"Arbetsplatsen saknar NYKO"	"Totalt"	7
"2009"	"Sävar"	"Växlande arbetskraft"	"Totalt"	24
"2009"	"Sävar"	"Totalt"	"Totalt"	2984
"2009"	"Sävar"	"I20-området"	"Totalt"	..
"2009"	"Holmön"	"Berghem"	"Totalt"	0
"2009"	"Holmön"	"Haga/Sandbacka"	"Totalt"	0
"2009"	"Holmön"	"Centrala staden"	"Totalt"	1
"2009"	"Holmön"	"Västerslätt"	"Totalt"	1
"2009"	"Holmön"	"Ersboda/Ersmark"	"Totalt"	0
"2009"	"Holmön"	"Backen"	"Totalt"	1
"2009"	"Holmön"	"Umeå västra landsbygd"	"Totalt"	0
"2009"	"Holmön"	"Tavelsjö"	"Totalt"	0
"2009"	"Holmön"	"Teg"	"Totalt"	1
"2009"	"Holmön"	"Umeå södra landsbygd"	"Totalt"	0
"2009"	"Holmön"	"Östra stadsdelen"	"Totalt"	3
"2009"	"Holmön"	"Marieområdet"	"Totalt"	1
"2009"	"Holmön"	"Universitetsområdet"	"Totalt"	2
"2009"	"Holmön"	"Tomteboområdet"	"Totalt"	0
"2009"	"Holmön"	"Holmsund"	"Totalt"	1
"2009"	"Holmön"	"Hörnefors"	"Totalt"	0
"2009"	"Holmön"	"Sävar"	"Totalt"	4
"2009"	"Holmön"	"Holmön"	"Totalt"	14
"2009"	"Holmön"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Holmön"	"Uppgift saknas"	"Totalt"	0
"2009"	"Holmön"	"Ospecificerad arbetsplats"	"Totalt"	0
"2009"	"Holmön"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2009"	"Holmön"	"Växlande arbetskraft"	"Totalt"	0
"2009"	"Holmön"	"Totalt"	"Totalt"	29
"2009"	"Holmön"	"I20-området"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Berghem"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Haga/Sandbacka"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Centrala staden"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Västerslätt"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Ersboda/Ersmark"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Backen"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Umeå västra landsbygd"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Tavelsjö"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Teg"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Umeå södra landsbygd"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Östra stadsdelen"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Marieområdet"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Universitetsområdet"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Tomteboområdet"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Holmsund"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Hörnefors"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Sävar"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Holmön"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Uppgift saknas"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Ospecificerad arbetsplats"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Arbetsplatsen saknar NYKO"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Växlande arbetskraft"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"Totalt"	"Totalt"	..
"2009"	"Umeå östra landsbygd"	"I20-området"	"Totalt"	..
"2009"	"Uppgift saknas"	"Berghem"	"Totalt"	0
"2009"	"Uppgift saknas"	"Haga/Sandbacka"	"Totalt"	0
"2009"	"Uppgift saknas"	"Centrala staden"	"Totalt"	0
"2009"	"Uppgift saknas"	"Västerslätt"	"Totalt"	0
"2009"	"Uppgift saknas"	"Ersboda/Ersmark"	"Totalt"	0
"2009"	"Uppgift saknas"	"Backen"	"Totalt"	0
"2009"	"Uppgift saknas"	"Umeå västra landsbygd"	"Totalt"	0
"2009"	"Uppgift saknas"	"Tavelsjö"	"Totalt"	0
"2009"	"Uppgift saknas"	"Teg"	"Totalt"	0
"2009"	"Uppgift saknas"	"Umeå södra landsbygd"	"Totalt"	0
"2009"	"Uppgift saknas"	"Östra stadsdelen"	"Totalt"	0
"2009"	"Uppgift saknas"	"Marieområdet"	"Totalt"	0
"2009"	"Uppgift saknas"	"Universitetsområdet"	"Totalt"	0
"2009"	"Uppgift saknas"	"Tomteboområdet"	"Totalt"	0
"2009"	"Uppgift saknas"	"Holmsund"	"Totalt"	0
"2009"	"Uppgift saknas"	"Hörnefors"	"Totalt"	0
"2009"	"Uppgift saknas"	"Sävar"	"Totalt"	0
"2009"	"Uppgift saknas"	"Holmön"	"Totalt"	0
"2009"	"Uppgift saknas"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Uppgift saknas"	"Uppgift saknas"	"Totalt"	0
"2009"	"Uppgift saknas"	"Ospecificerad arbetsplats"	"Totalt"	0
"2009"	"Uppgift saknas"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2009"	"Uppgift saknas"	"Växlande arbetskraft"	"Totalt"	0
"2009"	"Uppgift saknas"	"Totalt"	"Totalt"	0
"2009"	"Uppgift saknas"	"I20-området"	"Totalt"	..
"2009"	"Restförda"	"Berghem"	"Totalt"	0
"2009"	"Restförda"	"Haga/Sandbacka"	"Totalt"	0
"2009"	"Restförda"	"Centrala staden"	"Totalt"	0
"2009"	"Restförda"	"Västerslätt"	"Totalt"	0
"2009"	"Restförda"	"Ersboda/Ersmark"	"Totalt"	0
"2009"	"Restförda"	"Backen"	"Totalt"	0
"2009"	"Restförda"	"Umeå västra landsbygd"	"Totalt"	0
"2009"	"Restförda"	"Tavelsjö"	"Totalt"	0
"2009"	"Restförda"	"Teg"	"Totalt"	0
"2009"	"Restförda"	"Umeå södra landsbygd"	"Totalt"	0
"2009"	"Restförda"	"Östra stadsdelen"	"Totalt"	0
"2009"	"Restförda"	"Marieområdet"	"Totalt"	0
"2009"	"Restförda"	"Universitetsområdet"	"Totalt"	0
"2009"	"Restförda"	"Tomteboområdet"	"Totalt"	0
"2009"	"Restförda"	"Holmsund"	"Totalt"	0
"2009"	"Restförda"	"Hörnefors"	"Totalt"	0
"2009"	"Restförda"	"Sävar"	"Totalt"	0
"2009"	"Restförda"	"Holmön"	"Totalt"	0
"2009"	"Restförda"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Restförda"	"Uppgift saknas"	"Totalt"	0
"2009"	"Restförda"	"Ospecificerad arbetsplats"	"Totalt"	0
"2009"	"Restförda"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2009"	"Restförda"	"Växlande arbetskraft"	"Totalt"	0
"2009"	"Restförda"	"Totalt"	"Totalt"	0
"2009"	"Restförda"	"I20-området"	"Totalt"	..
"2009"	"Totalt"	"Berghem"	"Totalt"	380
"2009"	"Totalt"	"Haga/Sandbacka"	"Totalt"	970
"2009"	"Totalt"	"Centrala staden"	"Totalt"	11662
"2009"	"Totalt"	"Västerslätt"	"Totalt"	1836
"2009"	"Totalt"	"Ersboda/Ersmark"	"Totalt"	4435
"2009"	"Totalt"	"Backen"	"Totalt"	3668
"2009"	"Totalt"	"Umeå västra landsbygd"	"Totalt"	678
"2009"	"Totalt"	"Tavelsjö"	"Totalt"	284
"2009"	"Totalt"	"Teg"	"Totalt"	5355
"2009"	"Totalt"	"Umeå södra landsbygd"	"Totalt"	495
"2009"	"Totalt"	"Östra stadsdelen"	"Totalt"	2236
"2009"	"Totalt"	"Marieområdet"	"Totalt"	1881
"2009"	"Totalt"	"Universitetsområdet"	"Totalt"	9490
"2009"	"Totalt"	"Tomteboområdet"	"Totalt"	504
"2009"	"Totalt"	"Holmsund"	"Totalt"	2056
"2009"	"Totalt"	"Hörnefors"	"Totalt"	566
"2009"	"Totalt"	"Sävar"	"Totalt"	1108
"2009"	"Totalt"	"Holmön"	"Totalt"	17
"2009"	"Totalt"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Totalt"	"Uppgift saknas"	"Totalt"	0
"2009"	"Totalt"	"Ospecificerad arbetsplats"	"Totalt"	1223
"2009"	"Totalt"	"Arbetsplatsen saknar NYKO"	"Totalt"	143
"2009"	"Totalt"	"Växlande arbetskraft"	"Totalt"	577
"2009"	"Totalt"	"Totalt"	"Totalt"	49564
"2009"	"Totalt"	"I20-området"	"Totalt"	..
"2009"	"Universitetsområdet"	"Berghem"	"Totalt"	..
"2009"	"Universitetsområdet"	"Haga/Sandbacka"	"Totalt"	..
"2009"	"Universitetsområdet"	"Centrala staden"	"Totalt"	..
"2009"	"Universitetsområdet"	"Västerslätt"	"Totalt"	..
"2009"	"Universitetsområdet"	"Ersboda/Ersmark"	"Totalt"	..
"2009"	"Universitetsområdet"	"Backen"	"Totalt"	..
"2009"	"Universitetsområdet"	"Umeå västra landsbygd"	"Totalt"	..
"2009"	"Universitetsområdet"	"Tavelsjö"	"Totalt"	..
"2009"	"Universitetsområdet"	"Teg"	"Totalt"	..
"2009"	"Universitetsområdet"	"Umeå södra landsbygd"	"Totalt"	..
"2009"	"Universitetsområdet"	"Östra stadsdelen"	"Totalt"	..
"2009"	"Universitetsområdet"	"Marieområdet"	"Totalt"	..
"2009"	"Universitetsområdet"	"Universitetsområdet"	"Totalt"	..
"2009"	"Universitetsområdet"	"Tomteboområdet"	"Totalt"	..
"2009"	"Universitetsområdet"	"Holmsund"	"Totalt"	..
"2009"	"Universitetsområdet"	"Hörnefors"	"Totalt"	..
"2009"	"Universitetsområdet"	"Sävar"	"Totalt"	..
"2009"	"Universitetsområdet"	"Holmön"	"Totalt"	..
"2009"	"Universitetsområdet"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"Universitetsområdet"	"Uppgift saknas"	"Totalt"	..
"2009"	"Universitetsområdet"	"Ospecificerad arbetsplats"	"Totalt"	..
"2009"	"Universitetsområdet"	"Arbetsplatsen saknar NYKO"	"Totalt"	..
"2009"	"Universitetsområdet"	"Växlande arbetskraft"	"Totalt"	..
"2009"	"Universitetsområdet"	"Totalt"	"Totalt"	..
"2009"	"Universitetsområdet"	"I20-området"	"Totalt"	..
"2009"	"I20-området"	"Berghem"	"Totalt"	..
"2009"	"I20-området"	"Haga/Sandbacka"	"Totalt"	..
"2009"	"I20-området"	"Centrala staden"	"Totalt"	..
"2009"	"I20-området"	"Västerslätt"	"Totalt"	..
"2009"	"I20-området"	"Ersboda/Ersmark"	"Totalt"	..
"2009"	"I20-området"	"Backen"	"Totalt"	..
"2009"	"I20-området"	"Umeå västra landsbygd"	"Totalt"	..
"2009"	"I20-området"	"Tavelsjö"	"Totalt"	..
"2009"	"I20-området"	"Teg"	"Totalt"	..
"2009"	"I20-området"	"Umeå södra landsbygd"	"Totalt"	..
"2009"	"I20-området"	"Östra stadsdelen"	"Totalt"	..
"2009"	"I20-området"	"Marieområdet"	"Totalt"	..
"2009"	"I20-området"	"Universitetsområdet"	"Totalt"	..
"2009"	"I20-området"	"Tomteboområdet"	"Totalt"	..
"2009"	"I20-området"	"Holmsund"	"Totalt"	..
"2009"	"I20-området"	"Hörnefors"	"Totalt"	..
"2009"	"I20-området"	"Sävar"	"Totalt"	..
"2009"	"I20-området"	"Holmön"	"Totalt"	..
"2009"	"I20-området"	"Umeå östra landsbygd"	"Totalt"	..
"2009"	"I20-området"	"Uppgift saknas"	"Totalt"	..
"2009"	"I20-området"	"Ospecificerad arbetsplats"	"Totalt"	..
"2009"	"I20-området"	"Arbetsplatsen saknar NYKO"	"Totalt"	..
"2009"	"I20-området"	"Växlande arbetskraft"	"Totalt"	..
"2009"	"I20-området"	"Totalt"	"Totalt"	..
"2009"	"I20-området"	"I20-området"	"Totalt"	..
"2010"	"Berghem"	"Berghem"	"Totalt"	77
"2010"	"Berghem"	"Haga/Sandbacka"	"Totalt"	21
"2010"	"Berghem"	"Centrala staden"	"Totalt"	442
"2010"	"Berghem"	"Västerslätt"	"Totalt"	34
"2010"	"Berghem"	"Ersboda/Ersmark"	"Totalt"	126
"2010"	"Berghem"	"Backen"	"Totalt"	64
"2010"	"Berghem"	"Umeå västra landsbygd"	"Totalt"	7
"2010"	"Berghem"	"Tavelsjö"	"Totalt"	0
"2010"	"Berghem"	"Teg"	"Totalt"	108
"2010"	"Berghem"	"Umeå södra landsbygd"	"Totalt"	5
"2010"	"Berghem"	"Östra stadsdelen"	"Totalt"	88
"2010"	"Berghem"	"Marieområdet"	"Totalt"	61
"2010"	"Berghem"	"Universitetsområdet"	"Totalt"	574
"2010"	"Berghem"	"Tomteboområdet"	"Totalt"	10
"2010"	"Berghem"	"Holmsund"	"Totalt"	22
"2010"	"Berghem"	"Hörnefors"	"Totalt"	4
"2010"	"Berghem"	"Sävar"	"Totalt"	13
"2010"	"Berghem"	"Holmön"	"Totalt"	0
"2010"	"Berghem"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Berghem"	"Uppgift saknas"	"Totalt"	0
"2010"	"Berghem"	"Ospecificerad arbetsplats"	"Totalt"	48
"2010"	"Berghem"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2010"	"Berghem"	"Växlande arbetskraft"	"Totalt"	12
"2010"	"Berghem"	"Totalt"	"Totalt"	1716
"2010"	"Berghem"	"I20-området"	"Totalt"	..
"2010"	"Haga/Sandbacka"	"Berghem"	"Totalt"	44
"2010"	"Haga/Sandbacka"	"Haga/Sandbacka"	"Totalt"	251
"2010"	"Haga/Sandbacka"	"Centrala staden"	"Totalt"	1131
"2010"	"Haga/Sandbacka"	"Västerslätt"	"Totalt"	130
"2010"	"Haga/Sandbacka"	"Ersboda/Ersmark"	"Totalt"	406
"2010"	"Haga/Sandbacka"	"Backen"	"Totalt"	222
"2010"	"Haga/Sandbacka"	"Umeå västra landsbygd"	"Totalt"	32
"2010"	"Haga/Sandbacka"	"Tavelsjö"	"Totalt"	11
"2010"	"Haga/Sandbacka"	"Teg"	"Totalt"	307
"2010"	"Haga/Sandbacka"	"Umeå södra landsbygd"	"Totalt"	19
"2010"	"Haga/Sandbacka"	"Östra stadsdelen"	"Totalt"	144
"2010"	"Haga/Sandbacka"	"Marieområdet"	"Totalt"	146
"2010"	"Haga/Sandbacka"	"Universitetsområdet"	"Totalt"	624
"2010"	"Haga/Sandbacka"	"Tomteboområdet"	"Totalt"	26
"2010"	"Haga/Sandbacka"	"Holmsund"	"Totalt"	53
"2010"	"Haga/Sandbacka"	"Hörnefors"	"Totalt"	4
"2010"	"Haga/Sandbacka"	"Sävar"	"Totalt"	36
"2010"	"Haga/Sandbacka"	"Holmön"	"Totalt"	0
"2010"	"Haga/Sandbacka"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Haga/Sandbacka"	"Uppgift saknas"	"Totalt"	0
"2010"	"Haga/Sandbacka"	"Ospecificerad arbetsplats"	"Totalt"	92
"2010"	"Haga/Sandbacka"	"Arbetsplatsen saknar NYKO"	"Totalt"	8
"2010"	"Haga/Sandbacka"	"Växlande arbetskraft"	"Totalt"	26
"2010"	"Haga/Sandbacka"	"Totalt"	"Totalt"	3712
"2010"	"Haga/Sandbacka"	"I20-området"	"Totalt"	..
"2010"	"Centrala staden"	"Berghem"	"Totalt"	47
"2010"	"Centrala staden"	"Haga/Sandbacka"	"Totalt"	74
"2010"	"Centrala staden"	"Centrala staden"	"Totalt"	2020
"2010"	"Centrala staden"	"Västerslätt"	"Totalt"	136
"2010"	"Centrala staden"	"Ersboda/Ersmark"	"Totalt"	394
"2010"	"Centrala staden"	"Backen"	"Totalt"	320
"2010"	"Centrala staden"	"Umeå västra landsbygd"	"Totalt"	36
"2010"	"Centrala staden"	"Tavelsjö"	"Totalt"	4
"2010"	"Centrala staden"	"Teg"	"Totalt"	409
"2010"	"Centrala staden"	"Umeå södra landsbygd"	"Totalt"	20
"2010"	"Centrala staden"	"Östra stadsdelen"	"Totalt"	196
"2010"	"Centrala staden"	"Marieområdet"	"Totalt"	156
"2010"	"Centrala staden"	"Universitetsområdet"	"Totalt"	946
"2010"	"Centrala staden"	"Tomteboområdet"	"Totalt"	36
"2010"	"Centrala staden"	"Holmsund"	"Totalt"	93
"2010"	"Centrala staden"	"Hörnefors"	"Totalt"	23
"2010"	"Centrala staden"	"Sävar"	"Totalt"	38
"2010"	"Centrala staden"	"Holmön"	"Totalt"	0
"2010"	"Centrala staden"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Centrala staden"	"Uppgift saknas"	"Totalt"	0
"2010"	"Centrala staden"	"Ospecificerad arbetsplats"	"Totalt"	139
"2010"	"Centrala staden"	"Arbetsplatsen saknar NYKO"	"Totalt"	7
"2010"	"Centrala staden"	"Växlande arbetskraft"	"Totalt"	49
"2010"	"Centrala staden"	"Totalt"	"Totalt"	5143
"2010"	"Centrala staden"	"I20-området"	"Totalt"	..
"2010"	"Västerslätt"	"Berghem"	"Totalt"	5
"2010"	"Västerslätt"	"Haga/Sandbacka"	"Totalt"	15
"2010"	"Västerslätt"	"Centrala staden"	"Totalt"	269
"2010"	"Västerslätt"	"Västerslätt"	"Totalt"	92
"2010"	"Västerslätt"	"Ersboda/Ersmark"	"Totalt"	77
"2010"	"Västerslätt"	"Backen"	"Totalt"	120
"2010"	"Västerslätt"	"Umeå västra landsbygd"	"Totalt"	12
"2010"	"Västerslätt"	"Tavelsjö"	"Totalt"	0
"2010"	"Västerslätt"	"Teg"	"Totalt"	87
"2010"	"Västerslätt"	"Umeå södra landsbygd"	"Totalt"	3
"2010"	"Västerslätt"	"Östra stadsdelen"	"Totalt"	35
"2010"	"Västerslätt"	"Marieområdet"	"Totalt"	42
"2010"	"Västerslätt"	"Universitetsområdet"	"Totalt"	115
"2010"	"Västerslätt"	"Tomteboområdet"	"Totalt"	8
"2010"	"Västerslätt"	"Holmsund"	"Totalt"	15
"2010"	"Västerslätt"	"Hörnefors"	"Totalt"	1
"2010"	"Västerslätt"	"Sävar"	"Totalt"	5
"2010"	"Västerslätt"	"Holmön"	"Totalt"	0
"2010"	"Västerslätt"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Västerslätt"	"Uppgift saknas"	"Totalt"	0
"2010"	"Västerslätt"	"Ospecificerad arbetsplats"	"Totalt"	22
"2010"	"Västerslätt"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2010"	"Västerslätt"	"Växlande arbetskraft"	"Totalt"	3
"2010"	"Västerslätt"	"Totalt"	"Totalt"	926
"2010"	"Västerslätt"	"I20-området"	"Totalt"	..
"2010"	"Ersboda/Ersmark"	"Berghem"	"Totalt"	47
"2010"	"Ersboda/Ersmark"	"Haga/Sandbacka"	"Totalt"	82
"2010"	"Ersboda/Ersmark"	"Centrala staden"	"Totalt"	891
"2010"	"Ersboda/Ersmark"	"Västerslätt"	"Totalt"	151
"2010"	"Ersboda/Ersmark"	"Ersboda/Ersmark"	"Totalt"	822
"2010"	"Ersboda/Ersmark"	"Backen"	"Totalt"	281
"2010"	"Ersboda/Ersmark"	"Umeå västra landsbygd"	"Totalt"	32
"2010"	"Ersboda/Ersmark"	"Tavelsjö"	"Totalt"	9
"2010"	"Ersboda/Ersmark"	"Teg"	"Totalt"	361
"2010"	"Ersboda/Ersmark"	"Umeå södra landsbygd"	"Totalt"	18
"2010"	"Ersboda/Ersmark"	"Östra stadsdelen"	"Totalt"	151
"2010"	"Ersboda/Ersmark"	"Marieområdet"	"Totalt"	249
"2010"	"Ersboda/Ersmark"	"Universitetsområdet"	"Totalt"	686
"2010"	"Ersboda/Ersmark"	"Tomteboområdet"	"Totalt"	34
"2010"	"Ersboda/Ersmark"	"Holmsund"	"Totalt"	61
"2010"	"Ersboda/Ersmark"	"Hörnefors"	"Totalt"	12
"2010"	"Ersboda/Ersmark"	"Sävar"	"Totalt"	45
"2010"	"Ersboda/Ersmark"	"Holmön"	"Totalt"	0
"2010"	"Ersboda/Ersmark"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Ersboda/Ersmark"	"Uppgift saknas"	"Totalt"	0
"2010"	"Ersboda/Ersmark"	"Ospecificerad arbetsplats"	"Totalt"	113
"2010"	"Ersboda/Ersmark"	"Arbetsplatsen saknar NYKO"	"Totalt"	5
"2010"	"Ersboda/Ersmark"	"Växlande arbetskraft"	"Totalt"	91
"2010"	"Ersboda/Ersmark"	"Totalt"	"Totalt"	4141
"2010"	"Ersboda/Ersmark"	"I20-området"	"Totalt"	..
"2010"	"Backen"	"Berghem"	"Totalt"	17
"2010"	"Backen"	"Haga/Sandbacka"	"Totalt"	65
"2010"	"Backen"	"Centrala staden"	"Totalt"	1149
"2010"	"Backen"	"Västerslätt"	"Totalt"	190
"2010"	"Backen"	"Ersboda/Ersmark"	"Totalt"	367
"2010"	"Backen"	"Backen"	"Totalt"	894
"2010"	"Backen"	"Umeå västra landsbygd"	"Totalt"	72
"2010"	"Backen"	"Tavelsjö"	"Totalt"	10
"2010"	"Backen"	"Teg"	"Totalt"	362
"2010"	"Backen"	"Umeå södra landsbygd"	"Totalt"	23
"2010"	"Backen"	"Östra stadsdelen"	"Totalt"	138
"2010"	"Backen"	"Marieområdet"	"Totalt"	122
"2010"	"Backen"	"Universitetsområdet"	"Totalt"	604
"2010"	"Backen"	"Tomteboområdet"	"Totalt"	25
"2010"	"Backen"	"Holmsund"	"Totalt"	59
"2010"	"Backen"	"Hörnefors"	"Totalt"	21
"2010"	"Backen"	"Sävar"	"Totalt"	33
"2010"	"Backen"	"Holmön"	"Totalt"	1
"2010"	"Backen"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Backen"	"Uppgift saknas"	"Totalt"	0
"2010"	"Backen"	"Ospecificerad arbetsplats"	"Totalt"	108
"2010"	"Backen"	"Arbetsplatsen saknar NYKO"	"Totalt"	5
"2010"	"Backen"	"Växlande arbetskraft"	"Totalt"	40
"2010"	"Backen"	"Totalt"	"Totalt"	4305
"2010"	"Backen"	"I20-området"	"Totalt"	..
"2010"	"Umeå västra landsbygd"	"Berghem"	"Totalt"	5
"2010"	"Umeå västra landsbygd"	"Haga/Sandbacka"	"Totalt"	18
"2010"	"Umeå västra landsbygd"	"Centrala staden"	"Totalt"	365
"2010"	"Umeå västra landsbygd"	"Västerslätt"	"Totalt"	68
"2010"	"Umeå västra landsbygd"	"Ersboda/Ersmark"	"Totalt"	116
"2010"	"Umeå västra landsbygd"	"Backen"	"Totalt"	177
"2010"	"Umeå västra landsbygd"	"Umeå västra landsbygd"	"Totalt"	281
"2010"	"Umeå västra landsbygd"	"Tavelsjö"	"Totalt"	9
"2010"	"Umeå västra landsbygd"	"Teg"	"Totalt"	174
"2010"	"Umeå västra landsbygd"	"Umeå södra landsbygd"	"Totalt"	5
"2010"	"Umeå västra landsbygd"	"Östra stadsdelen"	"Totalt"	63
"2010"	"Umeå västra landsbygd"	"Marieområdet"	"Totalt"	71
"2010"	"Umeå västra landsbygd"	"Universitetsområdet"	"Totalt"	236
"2010"	"Umeå västra landsbygd"	"Tomteboområdet"	"Totalt"	9
"2010"	"Umeå västra landsbygd"	"Holmsund"	"Totalt"	22
"2010"	"Umeå västra landsbygd"	"Hörnefors"	"Totalt"	2
"2010"	"Umeå västra landsbygd"	"Sävar"	"Totalt"	9
"2010"	"Umeå västra landsbygd"	"Holmön"	"Totalt"	0
"2010"	"Umeå västra landsbygd"	"Umeå östra landsbygd"	"Totalt"	..
"2010"	"Umeå västra landsbygd"	"Uppgift saknas"	"Totalt"	0
"2010"	"Umeå västra landsbygd"	"Ospecificerad arbetsplats"	"Totalt"	44
"2010"	"Umeå västra landsbygd"	"Arbetsplatsen saknar NYKO"	"Totalt"	3
"2010"	"Umeå västra landsbygd"	"Växlande arbetskraft"	"Totalt"	22
"2010"	"Umeå västra landsbygd"	"Totalt"	"Totalt"	1699
"2010"	"Umeå västra landsbygd"	"I20-området"	"Totalt"	..
"2010"	"Tavelsjö"	"Berghem"	"Totalt"	0
"2010"	"Tavelsjö"	"Haga/Sandbacka"	"Totalt"	23
"2010"	"Tavelsjö"	"Centrala staden"	"Totalt"	195
"2010"	"Tavelsjö"	"Västerslätt"	"Totalt"	44
"2010"	"Tavelsjö"	"Ersboda/Ersmark"	"Totalt"	91
"2010"	"Tavelsjö"	"Backen"	"Totalt"	115
"2010"	"Tavelsjö"	"Umeå västra landsbygd"	"Totalt"	20
"2010"	"Tavelsjö"	"Tavelsjö"	"Totalt"	202
"2010"	"Tavelsjö"	"Teg"	"Totalt"	123
